,Well,BUL2-totalreads,BUL2-WT%,BUL2-Mut%,BUL2-Other%,BUL2-na%,BUL2-maxcomplex,BUL2-maxcomplex%,FAS1-totalreads,FAS1-WT%,FAS1-Mut%,FAS1-Other%,FAS1-na%,FAS1-maxcomplex,FAS1-maxcomplex%,MKT1-totalreads,MKT1-WT%,MKT1-Mut%,MKT1-Other%,MKT1-na%,MKT1-maxcomplex,MKT1-maxcomplex%,NCS2-totalreads,NCS2-WT%,NCS2-Mut%,NCS2-Other%,NCS2-na%,NCS2-maxcomplex,NCS2-maxcomplex%,PMA1-totalreads,PMA1-WT%,PMA1-Mut%,PMA1-Other%,PMA1-na%,PMA1-maxcomplex,PMA1-maxcomplex%,RHO5-totalreads,RHO5-WT%,RHO5-Mut%,RHO5-Other%,RHO5-na%,RHO5-maxcomplex,RHO5-maxcomplex%,SCH9-totalreads,SCH9-WT%,SCH9-Mut%,SCH9-Other%,SCH9-na%,SCH9-maxcomplex,SCH9-maxcomplex%,WHI2-totalreads,WHI2-WT%,WHI2-Mut%,WHI2-Other%,WHI2-na%,WHI2-maxcomplex,WHI2-maxcomplex%,AKL1-totalreads,AKL1-WT%,AKL1-Mut%,AKL1-Other%,AKL1-na%,AKL1-maxcomplex,AKL1-maxcomplex%,RPI1-totalreads,RPI1-WT%,RPI1-Mut%,RPI1-Other%,RPI1-na%,RPI1-maxcomplex,RPI1-maxcomplex%,HSL7-totalreads,HSL7-WT%,HSL7-Mut%,HSL7-Other%,HSL7-na%,HSL7-maxcomplex,HSL7-maxcomplex%,SPT7-totalreads,SPT7-WT%,SPT7-Mut%,SPT7-Other%,SPT7-na%,SPT7-maxcomplex,SPT7-maxcomplex%,FRS1-totalreads,FRS1-WT%,FRS1-Mut%,FRS1-Other%,FRS1-na%,FRS1-maxcomplex,FRS1-maxcomplex%,BUL2_threshterm,FAS1_threshterm,MKT1_threshterm,NCS2_threshterm,PMA1_threshterm,RHO5_threshterm,SCH9_threshterm,WHI2_threshterm,AKL1_threshterm,RPI1_threshterm,HSL7_threshterm,SPT7_threshterm,FRS1_threshterm,BUL2_g,FAS1_g,MKT1_g,NCS2_g,PMA1_g,RHO5_g,SCH9_g,WHI2_g,AKL1_g,RPI1_g,HSL7_g,SPT7_g,FRS1_g,BUL2-singlelocus-totalreads,BUL2-singlelocus-WT%,BUL2-singlelocus-Mut%,BUL2-singlelocus-Other%,BUL2-singlelocus-na%,BUL2-singlelocus-maxcomplex,BUL2-singlelocus-maxcomplex%,HSL7-singlelocus-totalreads,HSL7-singlelocus-WT%,HSL7-singlelocus-Mut%,HSL7-singlelocus-Other%,HSL7-singlelocus-na%,HSL7-singlelocus-maxcomplex,HSL7-singlelocus-maxcomplex%,NCS2-singlelocus-totalreads,NCS2-singlelocus-WT%,NCS2-singlelocus-Mut%,NCS2-singlelocus-Other%,NCS2-singlelocus-na%,NCS2-singlelocus-maxcomplex,NCS2-singlelocus-maxcomplex%,PMA1-singlelocus-totalreads,PMA1-singlelocus-WT%,PMA1-singlelocus-Mut%,PMA1-singlelocus-Other%,PMA1-singlelocus-na%,PMA1-singlelocus-maxcomplex,PMA1-singlelocus-maxcomplex%,RPI1-singlelocus-totalreads,RPI1-singlelocus-WT%,RPI1-singlelocus-Mut%,RPI1-singlelocus-Other%,RPI1-singlelocus-na%,RPI1-singlelocus-maxcomplex,RPI1-singlelocus-maxcomplex%,BUL2-singlelocus_threshterm,HSL7-singlelocus_threshterm,NCS2-singlelocus_threshterm,PMA1-singlelocus_threshterm,RPI1-singlelocus_threshterm,BUL2-singlelocus_g,HSL7-singlelocus_g,NCS2-singlelocus_g,PMA1-singlelocus_g,RPI1-singlelocus_g,BUL2matches single?,HSL7matches single?,NCS2matches single?,PMA1matches single?,RPI1matches single?,BUL2_g-update,FAS1_g-update,MKT1_g-update,NCS2_g-update,PMA1_g-update,RHO5_g-update,SCH9_g-update,WHI2_g-update,AKL1_g-update,RPI1_g-update,HSL7_g-update,SPT7_g-update,FRS1_g-update,BUL2_g-update_bin,FAS1_g-update_bin,MKT1_g-update_bin,NCS2_g-update_bin,PMA1_g-update_bin,RHO5_g-update_bin,SCH9_g-update_bin,WHI2_g-update_bin,AKL1_g-update_bin,RPI1_g-update_bin,HSL7_g-update_bin,SPT7_g-update_bin,FRS1_g-update_bin,full_g_bin_13,full_g_bin_10,BUL2_g_exp,FAS1_g_exp,MKT1_g_exp,NCS2_g_exp,PMA1_g_exp,RHO5_g_exp,SCH9_g_exp,WHI2_g_exp,AKL1_g_exp,RPI1_g_exp,full_g_bin_10_exp,full_g_match?
1642,1D-D10,87.0,0.0,0.992164722768946,0,0.007835277231054,Mut,0.992164722768946,3207.0,0.980048052031385,0.000275123288997,0.0012072676140129999,0.018469557065606004,WT,0.980048052031385,2176.0,0.0004353742790169999,0.9759675506093062,0.0015918637358870002,0.02200521137579,Mut,0.9759675506093062,1201.0,0.968416665200329,0.000777803780175,0.002344367370111,0.028461163649385,WT,0.968416665200329,2065.0,0.983244088154223,0.000851279990996,0.0018898966049270003,0.014014735249855,WT,0.983244088154223,5439.0,0.0,0.9743905667130259,0.004214082913577,0.021395350373396998,Mut,0.9743905667130259,12141.0,0.00039343061401399997,0.9805928170593351,0.000808993843001,0.018204758483650003,Mut,0.9805928170593351,13257.0,0.000291036591069,0.9863977439661992,0.000116767405298,0.013194452037433002,Mut,0.9863977439661992,5121.0,0.002819251926503,0.9744717756162921,0.001243568175141,0.021465404282063,Mut,0.9744717756162921,703.0,0.002866050252608,0.978087794678483,0,0.019046155068909,Mut,0.978087794678483,536.0,0.9448459413461004,0.005193978786088236,0,0.049960079867811334,WT,0.9448459413461004,3719.0,0.978634884961928,0.0,0.002982147377351,0.018382967660721,WT,0.978634884961928,7100.0,0.0,0.9874050113295371,0.000135629549689,0.012459359120774,Mut,0.9874050113295371,3.8163916471489756e-17,0.0014823909030089871,0.002027238014903822,0.0031221711502860162,0.0027411765959219608,0.004214082913577073,0.0012024244570148987,0.0004078039963678285,0.004062820101644944,0.0028660502526080545,0.005193978786088217,0.002982147377351037,0.0001356295496889367,Mut,WT,Mut,WT,WT,Mut,Mut,Mut,Mut,Mut,WT,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,WT,Mut,Mut,Mut,Mut,Mut,WT,WT,Mut,1,0,1,0,0,1,1,1,1,1,0,0,1,1010011111001,1010011111,1,0,1,0,0,1,1,1,1,1,1010011111,True
1643,5H-D10,94.0,0.0,0.966809840434527,0,0.033190159565473,Mut,0.966809840434527,3054.0,0.001348070045224,0.981568961652164,0.00020421323641599997,0.016878755066196998,Mut,0.981568961652164,3183.0,0.000243516684769,0.981901686106521,0.00020779907241500002,0.017646998136296003,Mut,0.981901686106521,1260.0,0.0007386257398909999,0.980986555023404,0.002292569426778,0.015982249809928,Mut,0.980986555023404,1913.0,0.9839964895165461,0.0014808676174339998,0.0020504374361479997,0.012472205429872,WT,0.9839964895165461,3907.0,0.0007159651460652393,0.9800183353872975,0.005190033431188861,0.014075666035448419,Mut,0.9800183353872975,13093.0,0.985028420922914,9.2835425264e-05,0.0005510756577599999,0.01432766799406,WT,0.985028420922914,11929.0,0.9897560649639869,0.0,0.000122169746792,0.010121765289221001,WT,0.9897560649639869,5307.0,0.0011505008446608279,0.980205880414023,0.0007854861431571226,0.01785813259815921,Mut,0.980205880414023,866.0,0.0016301391465510001,0.9867391724208809,0,0.011630688432567999,Mut,0.9867391724208809,440.0,0.9768171948587924,0.0022875011940253482,0,0.02089530394718246,WT,0.9768171948587924,4239.0,0.976696590340137,0.004632181051282,0.0012717336099679999,0.017399494998613,WT,0.976696590340137,3780.0,0.2349165024616087,0.7546818783757998,0.00014035349014856888,0.010261265672442909,Mut,0.7546818783757998,0.0,0.001552283281638995,0.0004513157571830427,0.003031195166667961,0.003531305053581943,0.005905998577254035,0.0006439110830260171,0.00012216974679206231,0.0019359869878177796,0.0016301391465510622,0.0022875011940251683,0.005903914661249995,0.2350568559517573,Mut,Mut,Mut,Mut,WT,Mut,WT,WT,Mut,Mut,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,Mut,Mut,Mut,WT,Mut,WT,WT,Mut,Mut,WT,WT,mixed,1,1,1,1,0,1,0,0,1,1,0,0,2,1111010011002,1111010011,1,1,1,1,0,1,0,0,1,1,1111010011,True
1644,7H-D10,144.0,0.0,0.9807327634819509,0,0.019267236518049,Mut,0.9807327634819509,4056.0,0.000586602990875,0.9809798403972672,0.000117233061074,0.018316323550785,Mut,0.9809798403972672,2353.0,0.000391744573505,0.9787887691250341,0.00090850079025,0.019910985511211003,Mut,0.9787887691250341,1828.0,0.000478328427541,0.978087768257679,0.0015116774897270002,0.019922225825053003,Mut,0.978087768257679,2723.0,0.981508847012876,0.0006046772638020001,0.00139669115054,0.016489784572781,WT,0.981508847012876,3534.0,0.000312585993237,0.9827615348673132,0.001665946401166,0.015259932738283001,Mut,0.9827615348673132,10625.0,0.000473585410698,0.985043303515582,0.0008335857414069999,0.013649525332312,Mut,0.985043303515582,11367.0,0.9876764425623491,0.0,0.000240153109038,0.012083404328613002,WT,0.9876764425623491,5607.0,0.00027728545348563115,0.9816246041155714,0.0010411512787928381,0.01705695915215004,Mut,0.9816246041155714,1055.0,0.000989327790378,0.993106905974229,0,0.005903766235394001,Mut,0.993106905974229,732.0,0.9774990025705904,0.0004939169431692498,0,0.02200708048624052,WT,0.9774990025705904,4084.0,0.9923232198018159,0.0,0.0013603258936170002,0.006316454304566999,WT,0.9923232198018159,6755.0,0.9102276215802092,0.07636410595094531,0.001425996071892473,0.011982276396952846,WT,0.9102276215802092,6.938893903907228e-17,0.0007038360519478447,0.0013002453637548997,0.001990005917268039,0.0020013684143430042,0.0019785323944037855,0.0013071711521059973,0.0002401531090378984,0.0013184367322785634,0.0009893277903769843,0.0004939169431690676,0.0013603258936170752,0.07779010202283795,Mut,Mut,Mut,Mut,WT,Mut,Mut,WT,Mut,Mut,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,Mut,Mut,Mut,WT,Mut,Mut,WT,Mut,Mut,WT,WT,mixed,1,1,1,1,0,1,1,0,1,1,0,0,2,1111011011002,1111011011,1,1,1,1,0,1,1,0,1,1,1111011011,True
1645,3D-D10,81.0,0.0,0.991152374567025,0,0.008847625432975,Mut,0.991152374567025,3225.0,0.974141092031026,0.00027276110628,0.004229250912993,0.021356895949702,WT,0.974141092031026,3602.0,0.00019981425106300001,0.9795636279030439,0.000164096638709,0.020072461207184,Mut,0.9795636279030439,1197.0,0.9813634187275151,0.0007792632270839999,0.002348745710837,0.015508572334565,WT,0.9813634187275151,2193.0,0.001145969271982,0.97652087646936,0.0008027970131009999,0.021530357245557998,Mut,0.97652087646936,6205.0,0.0014367090472162248,0.9804427862580963,0.001010672996393234,0.017109831698294258,Mut,0.9804427862580963,12331.0,0.001043602550305,0.981699580371623,0.000699984987886,0.016556832090186,Mut,0.981699580371623,13215.0,0.002230909996026,0.982925836394154,0.00011847116158999999,0.014724782448229999,Mut,0.982925836394154,666.0,0.0011075118236101654,0.9666805294533298,0.004838736699362477,0.027373222023697484,Mut,0.9666805294533298,1168.0,0.0006202975825089999,0.9836228296319829,0,0.015756872785508,Mut,0.9836228296319829,396.0,0.9913908751090792,0.002785359836115902,0,0.005823765054804791,WT,0.9913908751090792,5295.0,0.981214813199518,0.000489444705007,0.0023704007533440004,0.015925341342131,WT,0.981214813199518,7628.0,0.0,0.9857508837430992,0.0,0.014249116256901,Mut,0.9857508837430992,1.5612511283791264e-17,0.004502012019272056,0.00036391088977214686,0.0031280089379199082,0.0019487662850819695,0.002447382043609409,0.0017435875381910278,0.002349381157616017,0.005946248522972687,0.0006202975825091127,0.0027853598361160144,0.0028598454583510236,-1.5959455978986625e-16,Mut,WT,Mut,WT,Mut,Mut,Mut,Mut,Mut,Mut,WT,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,Mut,Mut,Mut,Mut,Mut,Mut,WT,WT,Mut,1,0,1,0,1,1,1,1,1,1,0,0,1,1010111111001,1010111111,1,0,1,0,1,1,1,1,1,1,1010111111,True
1646,6H-D10,106.0,0.0,0.971865129007497,0,0.028134870992502004,Mut,0.971865129007497,3091.0,0.031102870352533004,0.950950323274439,0.000200812299131,0.017745994073896,Mut,0.950950323274439,3661.0,0.000193004094491,0.9850334667037729,0.0005110198322230001,0.014262509369513001,Mut,0.9850334667037729,1321.0,0.0007006280359349999,0.977885555963296,0.003798952978511,0.017614863022258,Mut,0.977885555963296,2086.0,0.001716251201503,0.979245378307301,0.002845255432717,0.016193115058478,Mut,0.979245378307301,4126.0,0.00015082652143041258,0.975517997181936,0.004245827857717811,0.020085348438915854,Mut,0.975517997181936,13000.0,0.981285926640521,0.0,0.0012591969929609999,0.017454876366518,WT,0.981285926640521,13694.0,0.986633466134114,0.0,0.00010325867872899998,0.013263275187157,WT,0.986633466134114,5985.0,0.0028122702435471737,0.9793788258337263,0.0009063546572074593,0.016902549265519172,Mut,0.9793788258337263,1154.0,0.000616617851087,0.987051025127178,0,0.012332357021736,Mut,0.987051025127178,712.0,0.98172334965208,0.0033672341022006947,0,0.014909416245719143,WT,0.98172334965208,4629.0,0.993989627919685,0.0,0.0019353748410120002,0.004074997239303,WT,0.993989627919685,7115.0,0.0,0.9906895268146201,0.0,0.00931047318538,Mut,0.9906895268146201,9.992007221626409e-16,0.03130368265166504,0.0007040239267141011,0.004499581014446041,0.004561506634221037,0.004396654379148154,0.0012591969929610543,0.00010325867872904362,0.003718624900754565,0.0006166178510859828,0.0033672341022008886,0.0019353748410119633,-7.979727989493313e-17,Mut,mixed,Mut,Mut,Mut,Mut,WT,WT,Mut,Mut,WT,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,mixed,Mut,Mut,Mut,Mut,WT,WT,Mut,Mut,WT,WT,Mut,1,2,1,1,1,1,0,0,1,1,0,0,1,1211110011001,1211110011,1,1,1,1,1,1,0,0,1,1,1111110011,False
1647,2D-D10,107.0,0.0,0.9608463506677111,0,0.03915364933229,Mut,0.9608463506677111,2422.0,0.974030196424283,0.0008376579035560001,0.001203099626322,0.023929046045838998,WT,0.974030196424283,1643.0,0.000624369407977,0.9763460865298261,0.000588651795622,0.022440892266576,Mut,0.9763460865298261,898.0,0.001081308044515,0.975992102428933,0.003320616340651,0.0196059731859,Mut,0.975992102428933,2054.0,0.9781294281706631,0.0008522730324439999,0.003420918259067,0.017597380537825003,WT,0.9781294281706631,3013.0,0.0018320131584642688,0.9706232956758862,0.0018012812188893217,0.025743409946760158,Mut,0.9706232956758862,10212.0,0.000844989650132,0.980112789162568,0.000650124844675,0.018392096342625,Mut,0.980112789162568,11000.0,0.000219794120973,0.987218291725274,0.000375366386142,0.012186547767612,Mut,0.987218291725274,3280.0,0.0030056813500170003,0.983412641724129,0.000309287053508,0.013272389872345,Mut,0.983412641724129,377.0,0.012891016014756968,0.9496884912625011,0,0.03742049272274213,Mut,0.9496884912625011,676.0,0.9675684324043794,0.0007183366079423758,0,0.03171323098767821,WT,0.9675684324043794,4431.0,0.9836126776027072,0.00393781993064255,0.0031095834372684428,0.009339919029381595,WT,0.9836126776027072,6089.0,0.8649784001070658,0.11976157391477192,0.0016146680462878651,0.013645357931874387,WT,0.8649784001070658,-1.0685896612017132e-15,0.0020407575298779894,0.0012130212035978694,0.004401924385167028,0.004273191291511935,0.003633294377353609,0.0014951144948069442,0.0005951605071140217,0.0033149684035259884,0.01289101601475677,0.0007183366079423908,0.007047403367911197,0.12137624196105978,Mut,WT,Mut,Mut,WT,Mut,Mut,Mut,Mut,Mut,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,Mut,WT,Mut,Mut,Mut,Mut,Mut,WT,WT,mixed,1,0,1,1,0,1,1,1,1,1,0,0,2,1011011111002,1011011111,1,0,1,1,0,1,1,1,1,1,1011011111,True
1648,8H-E3,78.0,0.9658735332464141,0.010496643971219998,0,0.023629822782365,WT,0.9658735332464141,2110.0,0.9799180444750668,0.000416206612517,0.0014173807686570002,0.018248368143759,WT,0.9799180444750668,2953.0,0.9842234313052338,0.002352836442526,0.001265490824271,0.012158241427968999,WT,0.9842234313052338,855.0,0.978150100124311,0.0,0.003393645941094,0.018456253934595,WT,0.978150100124311,1486.0,0.001447906347979,0.9841899428268811,0.00109121519877,0.013270935626368002,Mut,0.9841899428268811,3572.0,0.9433187300821949,0.00022078575452599998,0.037348725134920005,0.019111759028358998,WT,0.9433187300821949,11181.0,7.294830964e-05,0.985270150043338,0.000445728812316,0.014211172834706002,Mut,0.985270150043338,9304.0,0.061283528673985996,0.924033171882208,9.5503730856e-05,0.014587795712950002,Mut,0.924033171882208,2517.0,0.003398446129441,0.9805511279667171,0.0008715730504730001,0.015178852853369,Mut,0.9805511279667171,119.0,0.014135487880671226,0.9710594572198055,0,0.014805054899523513,Mut,0.9710594572198055,346.0,0.9728070601446552,0.002757123492038337,0,0.0244358163633064,WT,0.9728070601446552,4776.0,0.9836958425183151,9.80401786528631e-05,0.003138576642386978,0.013067540660645152,WT,0.9836958425183151,4501.0,0.8089004536208102,0.1793389313972883,0.0010420054248128016,0.01071860955708872,WT,0.8089004536208102,0.010496643971220881,0.001833587381174194,0.003618327266797181,0.003393645941093971,0.0025391215467508946,0.03756951088944609,0.0005186771219560429,0.06137903240484198,0.004270019179913938,0.014135487880671021,0.002757123492038365,0.003236616821039748,0.18038093682210107,WT,WT,WT,WT,Mut,mixed,Mut,mixed,Mut,Mut,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,WT,Mut,mixed,Mut,mixed,Mut,Mut,WT,WT,mixed,0,0,0,0,1,2,1,2,1,1,0,0,2,0000121211002,0000121211,0,0,0,0,1,0,1,1,1,1,0000101111,False
1649,3D-E3,40.0,0.909751237244339,0.020420006131476,0,0.069828756624184,WT,0.909751237244339,2633.0,0.001347983264256,0.9766479192402239,0.000284597624505,0.021719499871013997,Mut,0.9766479192402239,3129.0,0.9783512136885759,0.001028443226425,0.000775068298198,0.0198452747868,WT,0.9783512136885759,849.0,0.9740237578215302,0.0,0.004728594371033,0.021247647807437,WT,0.9740237578215302,1595.0,0.001294395938634,0.976687935640511,0.004405644491441,0.017612023929413998,Mut,0.976687935640511,4921.0,0.9677769257735759,0.000472631763615,0.004531599035202,0.027218843427607,WT,0.9677769257735759,10360.0,0.98165981642777,7.684527273e-05,0.0014402972584189998,0.01682304104108,WT,0.98165981642777,11639.0,0.9865929248026951,0.0,7.1541790098e-05,0.013335533407206999,WT,0.9865929248026951,561.0,0.011779820927338465,0.9659784982831947,0.006317397906225608,0.015924282883241273,Mut,0.9659784982831947,818.0,0.000562349139271,0.997217705892407,0,0.002219944968322,Mut,0.997217705892407,291.0,0.99036938593457,0.0038291855546857454,0,0.005801428510744174,WT,0.99036938593457,3804.0,0.9771525392379641,0.00345988127323,0.0029565255685329995,0.016431053920273,WT,0.9771525392379641,6327.0,0.0,0.986325793646192,6.004799117e-06,0.013668201554691003,Mut,0.986325793646192,0.02042000613147696,0.0016325808887621314,0.0018035115246240845,0.004728594371032832,0.005700040430074962,0.0050042307988171185,0.0015171425311499946,7.154179009788604e-05,0.018097218833564018,0.0005623491392710085,0.003829185554685802,0.006416406841762919,6.004799117002163e-06,WT,Mut,WT,WT,Mut,WT,WT,WT,Mut,Mut,WT,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,Mut,WT,WT,Mut,WT,WT,WT,Mut,Mut,WT,WT,Mut,0,1,0,0,1,0,0,0,1,1,0,0,1,0100100011001,0100100011,0,1,0,0,1,0,0,0,1,1,0100100011,True
1650,6H-E3,88.0,0.9860362095531581,0.008629729498374001,0,0.005334060948467999,WT,0.9860362095531581,2428.0,0.9822535456427911,0.000352835184563,0.00258579147156,0.014807827701084998,WT,0.9822535456427911,3296.0,0.984296861717165,0.000601537474194,0.000366156784585,0.014735444024056,WT,0.984296861717165,1230.0,0.97928548451193,0.0,0.004016377544275,0.016698137943795,WT,0.97928548451193,1732.0,0.001755133102857,0.9833080012106539,0.000877566551428,0.014059299135059999,Mut,0.9833080012106539,2915.0,0.9777332842818839,0.00033997375029100004,0.004831952606858,0.017094789360966003,WT,0.9777332842818839,10111.0,0.9820963006263351,0.0,0.001136496315697,0.016767203057966997,WT,0.9820963006263351,10020.0,0.13779888702833998,0.8503821178019679,8.659326118500001e-05,0.011732401908507,Mut,0.8503821178019679,5264.0,0.000163072534222,0.980661087293084,0.0,0.019175840172693002,Mut,0.980661087293084,852.0,0.00259392131023,0.9767043396389941,0,0.020701739050775003,Mut,0.9767043396389941,580.0,0.966063951925632,0.003887527931087421,0,0.030048520143280556,WT,0.966063951925632,3837.0,0.989976764168095,0.0003022666506,0.000319171787981,0.009401797393326,WT,0.989976764168095,5967.0,0.4906978052673459,0.4991821395336916,0.00038005646730062347,0.00973999873166186,Mut,0.4991821395336916,0.008629729498373928,0.002938626656123898,0.0009676942587789825,0.004016377544275019,0.002632699654286131,0.005171926357150112,0.0011364963156978748,0.13788548028952508,0.0001630725342230098,0.0025939213102309407,0.003887527931087452,0.0006214384385790084,0.4910778617346465,WT,WT,WT,WT,Mut,WT,WT,mixed,Mut,Mut,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,WT,Mut,WT,WT,mixed,Mut,Mut,WT,WT,mixed,0,0,0,0,1,0,0,2,1,1,0,0,2,0000100211002,0000100211,0,0,0,0,1,0,0,1,1,1,0000100111,False
1651,5H-E3,57.0,0.9703572079460542,0.016469230301925764,0,0.013173561752019924,WT,0.9703572079460542,2071.0,0.978999935380368,0.000425137634839,0.001444173835623,0.019130753149169,WT,0.978999935380368,2300.0,0.9781882207528679,0.0016317924113029999,0.001751340519455,0.018428646316374,WT,0.9781882207528679,902.0,0.981816196554858,0.0,0.001978661353865,0.016205142091276,WT,0.981816196554858,1322.0,0.9764820707479449,0.0013599561977179998,0.0029027347665729997,0.019255238287764,WT,0.9764820707479449,2671.0,0.9759157458307879,0.000404665792805,0.004316654803910999,0.019362933572495,WT,0.9759157458307879,11143.0,0.9847116703330252,0.0,0.000370124377637,0.014918205289338,WT,0.9847116703330252,8654.0,0.00018773829902400002,0.988248997176929,0.00010425096845799999,0.011459013555588999,Mut,0.988248997176929,4159.0,0.001045562181474,0.9875455203750629,0.0007270843788139999,0.010681833064649,Mut,0.9875455203750629,598.0,0.001428875235727,0.979538808959141,0,0.019032315805133,Mut,0.979538808959141,283.0,0.9824249494187052,0.011012478452264357,0,0.00656257212903065,WT,0.9824249494187052,3312.0,0.9878910437677749,0.001671703257805,0.0008678714030850002,0.009569381571336001,WT,0.9878910437677749,2787.0,0.984359306724516,0.0,0.0011250215481489999,0.014515671727334,WT,0.984359306724516,0.016469230301925895,0.001869311470462997,0.0033831329307580683,0.0019786613538660333,0.004262690964291091,0.004721320596717114,0.000370124377636798,0.00029198926748195617,0.0017726465602880652,0.001428875235725973,0.011012478452264177,0.0025395746608890754,0.0011250215481500084,WT,WT,WT,WT,WT,WT,WT,Mut,Mut,Mut,WT,WT,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,WT,WT,WT,WT,Mut,Mut,Mut,WT,WT,WT,0,0,0,0,0,0,0,1,1,1,0,0,0,0000000111000,0000000111,0,0,0,0,0,0,0,1,1,1,0000000111,True
1652,4D-E3,103.0,0.971154443895928,0.016070612326989,0,0.012774943777083,WT,0.971154443895928,2641.0,0.0013487958006510002,0.978717611943156,0.00028476013178400006,0.019648832124409002,Mut,0.978717611943156,2353.0,0.9760975595223269,0.001029249023824,0.000651297817671,0.022221893636178,WT,0.9760975595223269,716.0,0.008453433886659999,0.969130999780585,0.0024765158112310002,0.019939050521522998,Mut,0.969130999780585,1431.0,0.0015207389014169998,0.976705235739576,0.0018985718017700004,0.019875453557237,Mut,0.976705235739576,3740.0,0.9830815638630241,0.00019555091647999997,0.0026757977124629998,0.014047087508035,WT,0.9830815638630241,10211.0,0.98465894959452,0.0,0.000998818097724,0.014342232307755,WT,0.98465894959452,9006.0,0.986034784557791,0.0,0.000100009640396,0.013865205801813,WT,0.986034784557791,3815.0,0.01027565159244151,0.970049685211632,0.0003338196473567785,0.019340843548569568,Mut,0.970049685211632,969.0,0.000164620604084,0.988622466368613,0,0.011212913027303999,Mut,0.988622466368613,442.0,0.9839335531744998,0.001520846488722282,0,0.014545600336777962,WT,0.9839335531744998,4034.0,0.9810179801331651,0.000251598962978464,0.0025751483535373155,0.016155272550318962,WT,0.9810179801331651,5039.0,0.0,0.9851267797372181,8.217786621499999e-05,0.014791042396567,Mut,0.9851267797372181,0.016070612326989024,0.001633555932435013,0.0016805468414950939,0.010929949697891968,0.0034193107031869827,0.002871348628940857,0.00099881809772495,0.00010000964039596702,0.010609471239798392,0.00016462060408304995,0.0015208464887222183,0.002826747316515936,8.217786621492716e-05,WT,Mut,WT,Mut,Mut,WT,WT,WT,Mut,Mut,WT,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,Mut,WT,Mut,Mut,WT,WT,WT,Mut,Mut,WT,WT,Mut,0,1,0,1,1,0,0,0,1,1,0,0,1,0101100011001,0101100011,0,1,0,1,1,0,0,0,1,1,0101100011,True
